user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused
u-00873,Employee 873,Operations,Figma,Premium,2080.0,57,21,2026-05-22,2026-01-21,0
u-00873,Employee 873,Operations,Jira,Standard,1500.0,113,20,2026-05-21,2024-09-01,0
u-00873,Employee 873,Operations,Notion,Standard,900.0,98,12,2026-05-21,2025-04-19,0
u-00874,Employee 874,Marketing,Notion,Standard,900.0,3,0,2026-04-07,2024-11-16,0
u-00874,Employee 874,Marketing,Salesforce,Enterprise,28800.0,93,20,2026-05-21,2024-07-06,0
u-00875,Employee 875,Legal,Slack,Premium,1120.0,19,25,2026-05-20,2025-03-20,0
u-00875,Employee 875,Legal,Zoom,Standard,1200.0,84,15,2026-05-21,2026-04-14,0
u-00876,Employee 876,Design,Slack,Standard,700.0,117,15,2026-05-21,2025-08-21,0
u-00877,Employee 877,Engineering,Zoom,Premium,1920.0,102,20,2026-05-20,2024-09-07,0
u-00878,Employee 878,Operations,GitHub,Standard,1800.0,2,1,2026-04-28,2025-08-16,1
u-00878,Employee 878,Operations,Zoom,Premium,1920.0,32,16,2026-05-20,2025-03-12,0
u-00878,Employee 878,Operations,Jira,Enterprise,3600.0,112,17,2026-05-21,2025-07-01,0
u-00879,Employee 879,Finance,HubSpot,Standard,4500.0,117,21,2026-05-21,2024-10-20,0
u-00880,Employee 880,Operations,HubSpot,Premium,7200.0,102,11,2026-05-20,2025-12-03,0
u-00881,Employee 881,Engineering,HubSpot,Standard,4500.0,43,18,2026-05-20,2025-09-01,0
u-00881,Employee 881,Engineering,Notion,Premium,1440.0,1,1,2026-04-18,2024-06-03,0
u-00881,Employee 881,Engineering,Figma,Standard,1300.0,70,13,2026-05-22,2024-11-30,0
u-00881,Employee 881,Engineering,Jira,Premium,2400.0,25,18,2026-05-20,2025-10-26,0
u-00882,Employee 882,Operations,Slack,Premium,1120.0,56,21,2026-05-21,2024-08-19,0
u-00882,Employee 882,Operations,Zoom,Standard,1200.0,77,18,2026-05-19,2026-01-11,0
u-00882,Employee 882,Operations,Salesforce,Enterprise,28800.0,118,27,2026-05-19,2024-06-30,0
u-00882,Employee 882,Operations,Notion,Enterprise,2160.0,36,27,2026-05-21,2024-05-06,0
u-00883,Employee 883,Sales,Notion,Standard,900.0,95,16,2026-05-19,2026-02-19,0
u-00884,Employee 884,Engineering,Zoom,Standard,1200.0,73,11,2026-05-19,2025-10-22,0
u-00884,Employee 884,Engineering,Notion,Standard,900.0,78,23,2026-05-21,2024-12-14,0
u-00884,Employee 884,Engineering,Slack,Standard,700.0,60,18,2026-05-20,2026-02-09,0
u-00884,Employee 884,Engineering,GitHub,Enterprise,4320.0,84,13,2026-05-20,2025-12-19,0
u-00885,Employee 885,Marketing,Zoom,Standard,1200.0,100,18,2026-05-20,2026-02-14,0
u-00885,Employee 885,Marketing,HubSpot,Standard,4500.0,19,15,2026-05-22,2025-01-18,0
u-00886,Employee 886,Design,HubSpot,Standard,4500.0,23,29,2026-05-20,2025-04-19,0
u-00886,Employee 886,Design,Slack,Premium,1120.0,1,0,2026-04-02,2024-02-06,0
u-00887,Employee 887,Design,Zoom,Standard,1200.0,0,1,,2025-10-19,0
u-00887,Employee 887,Design,Slack,Standard,700.0,35,14,2026-05-19,2024-02-10,0
u-00888,Employee 888,Design,Figma,Standard,1300.0,81,19,2026-05-19,2026-03-16,0
u-00889,Employee 889,Sales,Jira,Premium,2400.0,46,15,2026-05-20,2025-04-15,0
u-00890,Employee 890,Legal,Figma,Standard,1300.0,27,19,2026-05-21,2023-12-21,0
u-00891,Employee 891,Design,Salesforce,Enterprise,28800.0,2,1,2026-05-03,2024-02-13,1
u-00891,Employee 891,Design,Notion,Standard,900.0,2,0,2026-05-10,2024-09-26,1
u-00892,Employee 892,Finance,Jira,Standard,1500.0,0,0,,2025-02-25,1
u-00893,Employee 893,HR,Slack,Premium,1120.0,96,17,2026-05-22,2024-03-21,0
u-00894,Employee 894,Engineering,Zoom,Premium,1920.0,32,25,2026-05-22,2025-02-16,0
u-00894,Employee 894,Engineering,HubSpot,Standard,4500.0,0,0,,2025-04-13,1
u-00895,Employee 895,Operations,Jira,Standard,1500.0,53,21,2026-05-20,2026-03-31,0
u-00895,Employee 895,Operations,HubSpot,Enterprise,10800.0,4,3,2026-05-16,2024-07-26,1
u-00896,Employee 896,Engineering,GitHub,Standard,1800.0,1,1,2026-05-05,2026-01-16,1
u-00896,Employee 896,Engineering,Notion,Standard,900.0,31,20,2026-05-22,2024-06-07,0
u-00896,Employee 896,Engineering,Jira,Premium,2400.0,117,18,2026-05-22,2025-02-16,0
u-00897,Employee 897,Operations,Figma,Standard,1300.0,63,12,2026-05-21,2024-01-03,0
u-00898,Employee 898,Design,Slack,Premium,1120.0,60,12,2026-05-22,2024-06-30,0
u-00899,Employee 899,Operations,Notion,Standard,900.0,2,0,2026-04-24,2025-06-24,1
u-00900,Employee 900,Legal,Zoom,Premium,1920.0,0,0,,2025-07-07,1
u-00900,Employee 900,Legal,Figma,Premium,2080.0,27,18,2026-05-22,2024-08-22,0
u-00901,Employee 901,HR,Slack,Premium,1120.0,82,28,2026-05-21,2026-02-19,0
u-00901,Employee 901,HR,Notion,Enterprise,2160.0,30,21,2026-05-21,2024-11-22,0
u-00901,Employee 901,HR,HubSpot,Premium,7200.0,16,16,2026-05-19,2024-11-06,0
u-00902,Employee 902,Operations,Slack,Standard,700.0,35,16,2026-05-19,2026-01-26,0
u-00902,Employee 902,Operations,HubSpot,Standard,4500.0,101,15,2026-05-21,2024-07-17,0
u-00902,Employee 902,Operations,Zoom,Standard,1200.0,74,15,2026-05-20,2024-03-20,0
u-00902,Employee 902,Operations,Salesforce,Standard,12000.0,0,0,,2025-06-25,1
u-00903,Employee 903,Marketing,Notion,Standard,900.0,78,19,2026-05-22,2025-02-20,0
u-00904,Employee 904,Marketing,Figma,Premium,2080.0,0,0,,2026-03-20,1
u-00904,Employee 904,Marketing,Jira,Standard,1500.0,49,12,2026-05-22,2025-07-19,0
u-00905,Employee 905,Marketing,Figma,Standard,1300.0,0,1,,2024-09-15,0
u-00905,Employee 905,Marketing,Jira,Standard,1500.0,90,10,2026-05-22,2025-10-20,0
u-00906,Employee 906,Marketing,HubSpot,Standard,4500.0,74,12,2026-05-20,2024-06-02,0
u-00906,Employee 906,Marketing,Notion,Standard,900.0,15,14,2026-05-22,2025-03-19,0
u-00907,Employee 907,Marketing,Zoom,Standard,1200.0,112,16,2026-05-19,2024-05-13,0
u-00907,Employee 907,Marketing,Jira,Standard,1500.0,0,0,,2024-07-13,1
u-00907,Employee 907,Marketing,HubSpot,Premium,7200.0,0,0,,2026-01-28,1
u-00907,Employee 907,Marketing,Slack,Standard,700.0,40,11,2026-05-21,2024-07-13,0
u-00908,Employee 908,Marketing,Notion,Premium,1440.0,1,1,2026-04-07,2025-12-22,0
u-00908,Employee 908,Marketing,Figma,Premium,2080.0,44,29,2026-05-20,2024-01-23,0
u-00908,Employee 908,Marketing,Jira,Enterprise,3600.0,1,1,2026-04-25,2025-02-15,1
u-00909,Employee 909,Sales,Notion,Standard,900.0,91,22,2026-05-20,2025-09-08,0
u-00910,Employee 910,Sales,HubSpot,Standard,4500.0,25,27,2026-05-19,2025-12-29,0
u-00910,Employee 910,Sales,Slack,Standard,700.0,20,20,2026-05-21,2023-12-28,0
u-00910,Employee 910,Sales,Figma,Standard,1300.0,54,29,2026-05-20,2025-03-10,0
u-00911,Employee 911,Design,HubSpot,Standard,4500.0,2,1,2026-04-25,2026-01-25,1
u-00912,Employee 912,Design,HubSpot,Enterprise,10800.0,44,13,2026-05-20,2026-03-25,0
u-00912,Employee 912,Design,Jira,Standard,1500.0,42,22,2026-05-21,2024-03-18,0
u-00913,Employee 913,Legal,HubSpot,Premium,7200.0,73,13,2026-05-20,2026-03-07,0
u-00914,Employee 914,Marketing,Slack,Standard,700.0,108,14,2026-05-19,2025-07-26,0
u-00914,Employee 914,Marketing,GitHub,Standard,1800.0,74,29,2026-05-22,2025-10-04,0
u-00915,Employee 915,Sales,Jira,Premium,2400.0,52,25,2026-05-21,2025-04-14,0
u-00915,Employee 915,Sales,Zoom,Standard,1200.0,52,14,2026-05-20,2025-08-19,0
u-00916,Employee 916,Sales,GitHub,Premium,2880.0,0,0,,2024-09-09,1
u-00916,Employee 916,Sales,Slack,Enterprise,1680.0,21,21,2026-05-19,2025-05-04,0
u-00917,Employee 917,HR,Zoom,Standard,1200.0,118,17,2026-05-19,2025-10-14,0
u-00917,Employee 917,HR,Figma,Enterprise,3120.0,0,0,,2024-11-11,1
u-00917,Employee 917,HR,Jira,Standard,1500.0,1,1,2026-05-03,2025-09-25,1
u-00918,Employee 918,Legal,Slack,Standard,700.0,84,17,2026-05-22,2024-04-06,0
u-00918,Employee 918,Legal,GitHub,Premium,2880.0,51,23,2026-05-22,2024-08-17,0
u-00919,Employee 919,Engineering,GitHub,Enterprise,4320.0,0,0,,2025-08-30,0
u-00920,Employee 920,Operations,Salesforce,Standard,12000.0,0,0,,2025-11-14,1
u-00921,Employee 921,Legal,Jira,Standard,1500.0,2,1,2026-05-04,2025-03-07,1
u-00921,Employee 921,Legal,HubSpot,Standard,4500.0,1,1,2026-04-29,2026-01-11,1
u-00921,Employee 921,Legal,Salesforce,Enterprise,28800.0,1,0,2026-04-22,2025-12-12,0
u-00921,Employee 921,Legal,Slack,Standard,700.0,85,12,2026-05-19,2024-01-13,0
u-00922,Employee 922,HR,Salesforce,Standard,12000.0,26,14,2026-05-19,2025-04-23,0
u-00923,Employee 923,Legal,GitHub,Enterprise,4320.0,99,29,2026-05-20,2024-08-03,0
u-00924,Employee 924,Operations,Slack,Standard,700.0,90,29,2026-05-21,2025-08-05,0
u-00925,Employee 925,Legal,Slack,Enterprise,1680.0,80,11,2026-05-21,2024-04-08,0
u-00925,Employee 925,Legal,Figma,Standard,1300.0,55,17,2026-05-22,2025-02-22,0
u-00926,Employee 926,Finance,Jira,Standard,1500.0,85,22,2026-05-22,2025-09-10,0
u-00926,Employee 926,Finance,Figma,Premium,2080.0,110,29,2026-05-19,2024-09-23,0
u-00927,Employee 927,Operations,Figma,Premium,2080.0,0,0,,2025-11-05,1
u-00927,Employee 927,Operations,Slack,Standard,700.0,97,19,2026-05-22,2025-06-14,0
u-00927,Employee 927,Operations,GitHub,Standard,1800.0,64,27,2026-05-22,2024-04-02,0
u-00927,Employee 927,Operations,HubSpot,Premium,7200.0,62,16,2026-05-21,2024-04-25,0
u-00928,Employee 928,Finance,Jira,Standard,1500.0,1,1,2026-04-24,2025-03-25,1
u-00928,Employee 928,Finance,Figma,Standard,1300.0,81,15,2026-05-20,2025-12-05,0
u-00928,Employee 928,Finance,Salesforce,Premium,19200.0,34,19,2026-05-22,2025-02-13,0
u-00929,Employee 929,Operations,GitHub,Standard,1800.0,75,28,2026-05-20,2025-12-14,0
u-00929,Employee 929,Operations,HubSpot,Standard,4500.0,1,0,2026-05-10,2025-08-22,1
u-00929,Employee 929,Operations,Figma,Premium,2080.0,2,0,2026-05-04,2025-09-30,1
u-00930,Employee 930,Marketing,Notion,Standard,900.0,89,25,2026-05-19,2024-12-14,0
u-00931,Employee 931,HR,GitHub,Standard,1800.0,19,14,2026-05-20,2024-12-15,0
u-00932,Employee 932,HR,Slack,Standard,700.0,22,22,2026-05-21,2024-05-22,0
u-00932,Employee 932,HR,HubSpot,Standard,4500.0,109,12,2026-05-20,2025-12-22,0
u-00933,Employee 933,Design,Salesforce,Enterprise,28800.0,23,19,2026-05-22,2025-04-28,0
u-00933,Employee 933,Design,Zoom,Standard,1200.0,19,16,2026-05-22,2025-11-22,0
u-00934,Employee 934,Marketing,Zoom,Standard,1200.0,1,1,2026-04-30,2023-12-12,1
u-00934,Employee 934,Marketing,Slack,Standard,700.0,53,14,2026-05-19,2024-07-27,0
u-00935,Employee 935,Marketing,Notion,Standard,900.0,2,1,2026-04-25,2025-12-06,0
u-00935,Employee 935,Marketing,Figma,Standard,1300.0,1,0,2026-04-23,2024-07-02,1
u-00935,Employee 935,Marketing,Slack,Standard,700.0,91,12,2026-05-19,2024-04-27,0
u-00935,Employee 935,Marketing,Jira,Premium,2400.0,2,1,2026-04-24,2025-04-08,1
u-00936,Employee 936,Legal,Zoom,Standard,1200.0,119,14,2026-05-19,2026-03-02,0
u-00936,Employee 936,Legal,GitHub,Enterprise,4320.0,42,17,2026-05-22,2025-01-04,0
u-00937,Employee 937,HR,Figma,Standard,1300.0,0,0,,2025-01-19,1
u-00937,Employee 937,HR,Jira,Premium,2400.0,2,1,2026-05-10,2025-01-13,1
u-00938,Employee 938,Legal,Slack,Standard,700.0,38,27,2026-05-21,2026-02-25,0
u-00939,Employee 939,Engineering,Figma,Standard,1300.0,93,10,2026-05-22,2024-10-04,0
u-00939,Employee 939,Engineering,GitHub,Enterprise,4320.0,71,29,2026-05-21,2026-01-16,0
u-00940,Employee 940,HR,Notion,Standard,900.0,113,28,2026-05-20,2024-09-23,0
u-00940,Employee 940,HR,Jira,Standard,1500.0,76,19,2026-05-20,2024-09-21,0
u-00940,Employee 940,HR,Figma,Standard,1300.0,53,24,2026-05-22,2024-12-06,0
u-00940,Employee 940,HR,Zoom,Premium,1920.0,90,20,2026-05-21,2025-10-30,0
u-00941,Employee 941,Sales,Slack,Standard,700.0,36,26,2026-05-20,2024-05-02,0
u-00941,Employee 941,Sales,Notion,Standard,900.0,26,29,2026-05-21,2025-04-04,0
u-00941,Employee 941,Sales,Jira,Standard,1500.0,1,1,2026-04-23,2025-10-05,1
u-00942,Employee 942,Operations,Slack,Enterprise,1680.0,114,22,2026-05-22,2024-03-14,0
u-00943,Employee 943,Design,Jira,Standard,1500.0,51,13,2026-05-21,2025-02-19,0
u-00943,Employee 943,Design,HubSpot,Premium,7200.0,27,24,2026-05-22,2025-05-02,0
u-00944,Employee 944,Finance,HubSpot,Premium,7200.0,106,23,2026-05-21,2026-01-12,0
u-00944,Employee 944,Finance,Zoom,Enterprise,2880.0,69,23,2026-05-21,2025-03-21,0
u-00945,Employee 945,Operations,GitHub,Standard,1800.0,16,18,2026-05-19,2026-01-02,0
u-00946,Employee 946,Operations,Zoom,Premium,1920.0,85,18,2026-05-21,2025-11-04,0
u-00947,Employee 947,Legal,Notion,Premium,1440.0,49,23,2026-05-21,2025-01-29,0
u-00948,Employee 948,Sales,Salesforce,Standard,12000.0,2,0,2026-04-26,2025-02-08,1
u-00949,Employee 949,Engineering,HubSpot,Standard,4500.0,98,14,2026-05-20,2025-12-07,0
u-00949,Employee 949,Engineering,Salesforce,Standard,12000.0,72,22,2026-05-20,2024-01-16,0
u-00950,Employee 950,Engineering,Zoom,Enterprise,2880.0,103,29,2026-05-19,2026-03-05,0
u-00951,Employee 951,Legal,HubSpot,Premium,7200.0,0,0,,2024-06-25,1
u-00952,Employee 952,Sales,Figma,Standard,1300.0,0,0,,2024-11-08,1
u-00952,Employee 952,Sales,Slack,Standard,700.0,39,15,2026-05-22,2025-07-09,0
u-00953,Employee 953,Marketing,GitHub,Standard,1800.0,1,0,2026-05-07,2024-10-09,1
u-00954,Employee 954,Marketing,GitHub,Premium,2880.0,7,4,2026-05-16,2025-05-03,1
u-00954,Employee 954,Marketing,Salesforce,Standard,12000.0,73,21,2026-05-21,2026-02-07,0
u-00955,Employee 955,Operations,GitHub,Premium,2880.0,85,12,2026-05-20,2026-04-16,0
u-00955,Employee 955,Operations,Salesforce,Standard,12000.0,3,4,2026-05-13,2025-02-02,1
u-00956,Employee 956,Operations,Zoom,Standard,1200.0,60,14,2026-05-22,2024-07-29,0
u-00956,Employee 956,Operations,Salesforce,Standard,12000.0,107,23,2026-05-21,2023-12-09,0
u-00956,Employee 956,Operations,Jira,Standard,1500.0,2,1,2026-04-03,2024-11-06,0
u-00957,Employee 957,HR,Jira,Standard,1500.0,31,24,2026-05-19,2025-01-30,0
u-00958,Employee 958,Design,Slack,Standard,700.0,50,10,2026-05-22,2025-01-07,0
u-00958,Employee 958,Design,Notion,Premium,1440.0,47,26,2026-05-22,2026-01-07,0
u-00958,Employee 958,Design,Salesforce,Enterprise,28800.0,2,1,2026-04-06,2025-05-15,0
u-00958,Employee 958,Design,Figma,Standard,1300.0,6,4,2026-05-14,2024-01-16,1
u-00959,Employee 959,Finance,HubSpot,Standard,4500.0,25,26,2026-05-21,2024-09-26,0
u-00959,Employee 959,Finance,Salesforce,Standard,12000.0,80,20,2026-05-21,2025-06-10,0
u-00959,Employee 959,Finance,Slack,Standard,700.0,51,23,2026-05-21,2024-12-25,0
u-00960,Employee 960,Finance,HubSpot,Standard,4500.0,1,0,2026-04-25,2025-04-14,1
u-00961,Employee 961,Sales,Salesforce,Standard,12000.0,77,28,2026-05-20,2024-02-17,0
u-00962,Employee 962,Operations,Slack,Standard,700.0,104,18,2026-05-20,2025-07-11,0
u-00962,Employee 962,Operations,Figma,Standard,1300.0,87,13,2026-05-19,2024-11-27,0
u-00963,Employee 963,Design,Zoom,Standard,1200.0,68,22,2026-05-19,2025-06-07,0
u-00963,Employee 963,Design,Jira,Standard,1500.0,1,1,2026-05-09,2024-10-20,1
u-00964,Employee 964,Engineering,Jira,Standard,1500.0,56,19,2026-05-22,2024-01-23,0
u-00964,Employee 964,Engineering,HubSpot,Standard,4500.0,41,25,2026-05-21,2024-04-28,0
u-00965,Employee 965,Engineering,Slack,Standard,700.0,90,10,2026-05-19,2024-03-31,0
u-00965,Employee 965,Engineering,Salesforce,Premium,19200.0,119,12,2026-05-21,2026-03-14,0
u-00966,Employee 966,Operations,Notion,Premium,1440.0,66,15,2026-05-22,2024-12-02,0
u-00966,Employee 966,Operations,Zoom,Standard,1200.0,0,0,,2024-06-17,0
u-00967,Employee 967,Marketing,Figma,Standard,1300.0,1,0,2026-04-28,2024-08-30,1
u-00967,Employee 967,Marketing,HubSpot,Standard,4500.0,77,28,2026-05-21,2024-11-08,0
u-00968,Employee 968,Marketing,Zoom,Standard,1200.0,78,26,2026-05-19,2024-01-16,0
u-00968,Employee 968,Marketing,Salesforce,Standard,12000.0,95,11,2026-05-21,2025-07-22,0
u-00969,Employee 969,Sales,Zoom,Standard,1200.0,92,25,2026-05-22,2025-10-11,0
u-00969,Employee 969,Sales,Jira,Premium,2400.0,21,15,2026-05-21,2024-11-25,0
u-00969,Employee 969,Sales,HubSpot,Standard,4500.0,48,10,2026-05-21,2024-12-30,0
u-00970,Employee 970,Finance,Zoom,Standard,1200.0,84,24,2026-05-21,2024-01-05,0
u-00970,Employee 970,Finance,Jira,Standard,1500.0,77,20,2026-05-20,2025-04-20,0
u-00971,Employee 971,Legal,Jira,Enterprise,3600.0,5,3,2026-05-08,2024-01-27,1
u-00972,Employee 972,Engineering,Slack,Premium,1120.0,113,11,2026-05-21,2024-06-27,0
u-00973,Employee 973,Marketing,Slack,Standard,700.0,51,29,2026-05-20,2026-03-27,0
u-00974,Employee 974,Design,Notion,Premium,1440.0,57,17,2026-05-22,2024-02-25,0
u-00974,Employee 974,Design,Jira,Standard,1500.0,115,18,2026-05-22,2024-03-15,0
u-00974,Employee 974,Design,Zoom,Standard,1200.0,112,19,2026-05-21,2025-12-28,0
u-00975,Employee 975,Marketing,Jira,Standard,1500.0,5,2,2026-05-17,2025-09-15,1
u-00976,Employee 976,HR,Slack,Premium,1120.0,98,27,2026-05-21,2025-08-07,0
u-00977,Employee 977,Finance,GitHub,Enterprise,4320.0,2,1,2026-05-07,2024-11-16,1
u-00977,Employee 977,Finance,Figma,Standard,1300.0,2,0,2026-05-02,2025-05-13,1
u-00977,Employee 977,Finance,Notion,Standard,900.0,116,10,2026-05-21,2024-04-19,0
u-00978,Employee 978,Sales,GitHub,Standard,1800.0,1,1,2026-05-04,2024-07-05,1
u-00978,Employee 978,Sales,Slack,Enterprise,1680.0,106,16,2026-05-20,2025-10-03,0
u-00978,Employee 978,Sales,HubSpot,Enterprise,10800.0,67,22,2026-05-21,2025-06-05,0
u-00978,Employee 978,Sales,Notion,Standard,900.0,105,19,2026-05-22,2026-04-20,0
u-00979,Employee 979,Finance,Figma,Premium,2080.0,24,21,2026-05-20,2025-06-26,0
u-00979,Employee 979,Finance,Zoom,Standard,1200.0,83,22,2026-05-20,2025-09-16,0
u-00980,Employee 980,Sales,Jira,Standard,1500.0,1,1,2026-04-25,2025-09-23,1
u-00980,Employee 980,Sales,HubSpot,Premium,7200.0,41,23,2026-05-21,2024-08-03,0
u-00981,Employee 981,Design,Slack,Standard,700.0,44,12,2026-05-22,2024-03-18,0
u-00981,Employee 981,Design,HubSpot,Premium,7200.0,16,22,2026-05-19,2024-04-01,0
u-00981,Employee 981,Design,Jira,Premium,2400.0,99,18,2026-05-22,2026-02-13,0
u-00982,Employee 982,Engineering,Salesforce,Premium,19200.0,91,16,2026-05-21,2025-12-31,0
u-00983,Employee 983,Operations,Notion,Standard,900.0,39,26,2026-05-20,2024-08-29,0
u-00983,Employee 983,Operations,Slack,Standard,700.0,112,21,2026-05-21,2024-03-16,0
u-00984,Employee 984,Design,Figma,Premium,2080.0,92,11,2026-05-20,2025-04-14,0
u-00984,Employee 984,Design,Zoom,Standard,1200.0,49,16,2026-05-19,2024-02-19,0
u-00984,Employee 984,Design,GitHub,Premium,2880.0,2,0,2026-05-09,2024-08-01,1
u-00985,Employee 985,Marketing,HubSpot,Standard,4500.0,65,26,2026-05-20,2025-03-23,0
u-00985,Employee 985,Marketing,Figma,Standard,1300.0,2,0,2026-05-06,2024-08-17,1
u-00985,Employee 985,Marketing,Salesforce,Enterprise,28800.0,69,18,2026-05-22,2025-11-20,0
u-00986,Employee 986,Sales,Slack,Standard,700.0,103,27,2026-05-19,2024-05-18,0
u-00987,Employee 987,Sales,GitHub,Standard,1800.0,3,4,2026-05-11,2026-01-19,1
u-00987,Employee 987,Sales,Slack,Standard,700.0,83,15,2026-05-20,2024-05-22,0
u-00987,Employee 987,Sales,Salesforce,Standard,12000.0,70,26,2026-05-20,2025-09-06,0
u-00988,Employee 988,Sales,Figma,Premium,2080.0,68,28,2026-05-21,2024-09-19,0
u-00988,Employee 988,Sales,GitHub,Standard,1800.0,106,27,2026-05-19,2025-04-06,0
u-00989,Employee 989,HR,Figma,Standard,1300.0,1,0,2026-04-27,2024-04-10,1
u-00990,Employee 990,Design,Figma,Standard,1300.0,79,14,2026-05-20,2026-03-02,0
u-00991,Employee 991,Engineering,Zoom,Standard,1200.0,0,0,,2024-11-29,1
u-00991,Employee 991,Engineering,HubSpot,Enterprise,10800.0,0,0,,2025-10-28,1
u-00992,Employee 992,Engineering,GitHub,Premium,2880.0,45,10,2026-05-19,2024-05-11,0
u-00992,Employee 992,Engineering,Salesforce,Standard,12000.0,2,1,2026-05-08,2025-09-05,1
u-00993,Employee 993,Finance,Zoom,Premium,1920.0,95,23,2026-05-20,2025-03-30,0
u-00993,Employee 993,Finance,GitHub,Premium,2880.0,54,27,2026-05-21,2024-07-27,0
u-00994,Employee 994,Operations,Figma,Premium,2080.0,110,10,2026-05-21,2026-03-30,0
u-00994,Employee 994,Operations,GitHub,Standard,1800.0,54,15,2026-05-22,2025-09-02,0
u-00995,Employee 995,Engineering,GitHub,Standard,1800.0,3,1,2026-04-04,2025-09-24,0
u-00995,Employee 995,Engineering,Notion,Enterprise,2160.0,94,23,2026-05-20,2026-02-14,0
u-00995,Employee 995,Engineering,Jira,Premium,2400.0,112,27,2026-05-19,2024-05-29,0
u-00995,Employee 995,Engineering,Slack,Premium,1120.0,1,0,2026-04-23,2025-12-12,1
u-00996,Employee 996,Sales,Jira,Standard,1500.0,0,0,,2025-03-16,1
u-00997,Employee 997,Engineering,Figma,Premium,2080.0,105,18,2026-05-21,2024-09-28,0
u-00998,Employee 998,Engineering,HubSpot,Premium,7200.0,36,27,2026-05-21,2024-04-03,0
u-00999,Employee 999,Sales,GitHub,Enterprise,4320.0,1,1,2026-05-01,2025-02-17,1
u-00999,Employee 999,Sales,Notion,Standard,900.0,112,24,2026-05-20,2024-07-21,0
u-01000,Employee 1000,Marketing,Slack,Standard,700.0,17,24,2026-05-20,2026-01-08,0
u-01000,Employee 1000,Marketing,Salesforce,Premium,19200.0,2,1,2026-04-07,2024-02-16,0
u-01000,Employee 1000,Marketing,Notion,Standard,900.0,105,17,2026-05-19,2024-10-11,0
u-01001,Employee 1001,Marketing,Salesforce,Standard,12000.0,41,25,2026-05-20,2024-10-22,0
u-01001,Employee 1001,Marketing,Slack,Standard,700.0,70,18,2026-05-20,2024-04-08,0
u-01002,Employee 1002,Legal,Notion,Premium,1440.0,77,26,2026-05-22,2024-02-05,0
u-01003,Employee 1003,HR,Zoom,Premium,1920.0,70,11,2026-05-20,2025-11-23,0
u-01003,Employee 1003,HR,HubSpot,Enterprise,10800.0,66,25,2026-05-21,2026-03-25,0
u-01004,Employee 1004,Marketing,GitHub,Standard,1800.0,115,17,2026-05-22,2024-05-08,0
u-01004,Employee 1004,Marketing,Notion,Standard,900.0,59,22,2026-05-19,2024-06-21,0
u-01004,Employee 1004,Marketing,Salesforce,Standard,12000.0,2,0,2026-04-26,2026-03-15,0
u-01005,Employee 1005,Sales,Notion,Premium,1440.0,82,23,2026-05-21,2024-11-03,0
u-01005,Employee 1005,Sales,Figma,Standard,1300.0,72,19,2026-05-20,2025-02-12,0
u-01005,Employee 1005,Sales,Jira,Premium,2400.0,29,25,2026-05-22,2025-06-08,0
u-01006,Employee 1006,HR,Slack,Standard,700.0,110,19,2026-05-19,2025-11-20,0
u-01006,Employee 1006,HR,Zoom,Standard,1200.0,73,20,2026-05-22,2026-03-31,0
u-01007,Employee 1007,Engineering,HubSpot,Premium,7200.0,41,29,2026-05-21,2024-01-25,0
u-01007,Employee 1007,Engineering,Jira,Premium,2400.0,18,22,2026-05-21,2026-04-11,0
u-01007,Employee 1007,Engineering,GitHub,Standard,1800.0,116,22,2026-05-19,2026-03-09,0
u-01008,Employee 1008,Operations,Salesforce,Standard,12000.0,1,0,2026-04-02,2024-11-15,0
u-01009,Employee 1009,Legal,Zoom,Premium,1920.0,1,0,2026-04-20,2024-10-01,0
u-01009,Employee 1009,Legal,HubSpot,Standard,4500.0,1,1,2026-04-04,2026-01-10,0
