date,instance_id,instance_type,region,environment,cpu_utilization_avg,cpu_utilization_max,hours_running,cost_compute_inr,cost_storage_inr,cost_transfer_inr,cost_other_inr,cost_inr,day_of_week,month,is_weekend,utilization_band,is_idle_candidate,daily_waste_inr
2025-08-19,i-test-0142,m5.2xlarge,us-west-2,test,11.41,28.61,12,432.0,200.0,1.91,23.99,657.9,1,8,0,low,False,0.0
2025-12-23,i-prod-0015,m5.2xlarge,eu-west-1,prod,54.17,71.77,24,864.0,200.0,44.11,14.73,1122.84,1,12,0,normal,False,0.0
2025-08-10,i-dev-0038,t3.medium,us-west-2,dev,46.5,53.45,8,29.84,25.0,13.63,8.74,77.21,6,8,1,normal,False,0.0
2025-10-27,i-test-0118,t3.medium,us-east-1,test,45.69,57.41,10,36.8,25.0,8.09,17.94,87.83,0,10,0,normal,False,0.0
2025-08-13,i-stag-0075,t3.medium,ap-southeast-1,staging,4.55,17.75,24,96.0,25.0,6.12,11.4,138.52,2,8,0,idle,True,138.52
2026-05-16,i-test-0142,m5.2xlarge,us-west-2,test,12.38,35.01,4,124.06,200.0,4.14,22.67,350.87,5,5,1,low,False,0.0
2025-09-05,i-test-0084,t3.large,ap-south-1,test,7.54,22.07,24,192.0,50.0,5.5,17.78,265.28,4,9,0,low,False,0.0
2025-09-27,i-prod-0028,c5.2xlarge,eu-west-1,prod,59.57,71.08,24,678.28,100.0,28.48,5.84,812.6,5,9,1,normal,False,0.0
2026-05-21,i-dev-0030,t3.medium,ap-southeast-1,dev,59.62,81.16,14,56.0,25.0,1.58,10.24,92.82,3,5,0,normal,False,0.0
2025-08-15,i-dev-0144,m5.2xlarge,eu-west-1,dev,16.61,36.57,14,504.0,200.0,3.69,9.94,717.63,4,8,0,low,False,0.0
2025-11-29,i-prod-0079,db.r5.xlarge,us-west-2,prod,0.36,11.27,24,2403.24,1000.0,21.94,11.98,3437.16,5,11,1,idle,True,3437.16
2025-07-30,i-dev-0038,t3.medium,us-west-2,dev,46.76,58.15,10,50.43,25.0,12.56,18.82,106.81,2,7,0,normal,False,0.0
2026-04-14,i-prod-0094,c5.4xlarge,eu-west-1,prod,61.53,82.25,24,1440.0,200.0,30.28,11.43,1681.71,1,4,0,normal,False,0.0
2025-11-09,i-test-0140,t3.medium,us-west-2,test,61.41,72.41,4,13.18,25.0,0.16,13.1,51.44,6,11,1,normal,False,0.0
2026-02-04,i-prod-0021,p3.2xlarge,ap-southeast-1,prod,15.13,36.44,24,6000.0,250.0,123.72,5.58,6379.3,2,2,0,low,False,0.0
2025-09-21,i-prod-0135,m5.xlarge,ap-south-1,prod,58.19,75.43,24,373.81,100.0,82.36,5.37,561.54,6,9,1,normal,False,0.0
2025-06-10,i-dev-0125,t3.medium,us-east-1,dev,49.07,63.71,10,40.0,25.0,14.83,17.25,97.08,1,6,0,normal,False,0.0
2025-10-21,i-prod-0083,m5.2xlarge,ap-southeast-1,prod,33.42,56.91,24,794.88,200.0,22.02,18.13,1035.03,1,10,0,normal,False,0.0
2026-01-13,i-prod-0107,m5.2xlarge,ap-south-1,prod,57.43,75.14,24,864.0,200.0,219.62,15.81,1299.43,1,1,0,normal,False,0.0
2025-07-02,i-dev-0058,t3.medium,us-east-1,dev,65.13,87.93,14,56.0,25.0,1.4,19.29,101.69,2,7,0,normal,False,0.0
2025-11-12,i-dev-0067,t3.medium,ap-south-1,dev,3.99,24.28,24,88.32,25.0,1.42,14.98,129.72,2,11,0,idle,True,129.72
2026-04-23,i-dev-0086,m5.2xlarge,eu-west-1,dev,0.1,10.2,24,864.0,200.0,11.36,18.55,1093.91,3,4,0,idle,True,1093.91
2025-08-11,i-dev-0117,t3.large,us-west-2,dev,53.16,73.11,14,112.0,50.0,36.38,21.99,220.37,0,8,0,normal,False,0.0
2026-04-06,i-prod-0087,m5.4xlarge,us-east-1,prod,52.69,62.5,24,1728.0,400.0,129.74,10.35,2268.09,0,4,0,normal,False,0.0
2025-11-17,i-dev-0110,t3.large,us-east-1,dev,13.42,20.36,12,96.0,50.0,17.73,8.11,171.84,0,11,0,low,False,0.0
2026-01-19,i-stag-0029,m5.xlarge,eu-west-1,staging,49.74,55.81,10,180.0,100.0,18.36,6.71,305.07,0,1,0,normal,False,0.0
2026-01-10,i-prod-0018,m5.2xlarge,ap-southeast-1,prod,63.71,81.93,24,766.69,200.0,109.4,18.75,1094.84,5,1,1,normal,False,0.0
2026-05-06,i-prod-0035,r5.2xlarge,ap-south-1,prod,55.35,65.8,24,1152.0,300.0,57.55,6.02,1515.57,2,5,0,normal,False,0.0
2025-06-17,i-prod-0002,c5.4xlarge,us-west-2,prod,16.42,34.66,24,1440.0,200.0,48.19,23.0,1711.19,1,6,0,low,False,0.0
2026-03-23,i-dev-0102,t3.large,us-west-2,dev,48.63,53.83,12,96.0,50.0,30.78,11.78,188.56,0,3,0,normal,False,0.0
2025-09-03,i-test-0091,m5.xlarge,us-east-1,test,1.8,17.95,24,432.0,100.0,7.55,9.41,548.96,2,9,0,idle,True,548.96
2026-01-09,i-stag-0009,t3.large,us-west-2,staging,65.25,79.33,14,112.0,50.0,1.02,20.04,183.06,4,1,0,normal,False,0.0
2025-10-08,i-test-0126,c5.2xlarge,eu-west-1,test,3.72,22.6,24,720.0,100.0,1.33,7.12,828.45,2,10,0,idle,True,828.45
2026-03-12,i-prod-0048,m5.xlarge,us-west-2,prod,57.53,63.09,24,432.0,100.0,91.81,15.24,639.05,3,3,0,normal,False,0.0
2026-03-22,i-prod-0107,m5.2xlarge,ap-south-1,prod,59.14,67.2,24,813.8,200.0,16.04,8.55,1038.39,6,3,1,normal,False,0.0
2026-05-04,i-prod-0077,m5.xlarge,ap-south-1,prod,61.01,84.38,24,432.0,100.0,203.34,8.77,744.11,0,5,0,normal,False,0.0
2025-11-20,i-test-0072,t3.medium,us-east-1,test,59.14,79.17,14,56.0,25.0,21.56,9.53,112.09,3,11,0,normal,False,0.0
2025-07-03,i-dev-0007,t3.medium,ap-southeast-1,dev,51.59,70.24,12,48.0,25.0,20.02,17.89,110.91,3,7,0,normal,False,0.0
2025-09-01,i-test-0118,t3.medium,us-east-1,test,56.17,80.68,10,40.0,25.0,9.03,24.64,98.67,0,9,0,normal,False,0.0
2025-08-27,i-prod-0081,db.r5.xlarge,eu-west-1,prod,64.44,82.32,24,2160.0,1000.0,5.23,8.42,3173.65,2,8,0,normal,False,0.0
2026-04-03,i-test-0140,t3.medium,us-west-2,test,61.94,79.8,12,48.0,25.0,0.94,6.58,80.52,4,4,0,normal,False,0.0
2025-12-31,i-stag-0076,c5.2xlarge,eu-west-1,staging,36.1,50.97,10,369.29,100.0,42.83,6.98,519.1,2,12,0,normal,False,0.0
2025-06-12,i-prod-0100,c5.2xlarge,us-east-1,prod,12.18,17.96,24,720.0,100.0,54.69,7.97,882.66,3,6,0,low,False,0.0
2026-04-26,i-prod-0057,m5.xlarge,us-east-1,prod,5.66,29.07,24,382.98,100.0,266.08,21.87,770.93,6,4,1,low,False,0.0
2025-12-25,i-prod-0109,c5.2xlarge,us-east-1,prod,38.38,48.8,24,720.0,100.0,9.67,14.2,843.87,3,12,0,normal,False,0.0
2025-09-08,i-prod-0018,m5.2xlarge,ap-southeast-1,prod,56.34,73.85,24,864.0,200.0,64.09,6.65,1134.74,0,9,0,normal,False,0.0
2026-04-17,i-test-0020,t3.medium,ap-southeast-1,test,7.32,27.06,24,96.0,25.0,0.3,21.85,143.15,4,4,0,low,False,0.0
2026-05-21,i-test-0059,c5.2xlarge,ap-south-1,test,55.06,66.43,12,360.0,100.0,0.97,14.83,475.8,3,5,0,normal,False,0.0
2026-01-06,i-dev-0102,t3.large,us-west-2,dev,47.65,71.24,10,80.0,50.0,4.74,9.21,143.95,1,1,0,normal,False,0.0
2025-06-07,i-prod-0111,m5.4xlarge,us-west-2,prod,45.69,55.11,24,1612.61,400.0,2.13,24.59,2039.33,5,6,1,normal,False,0.0
2025-08-19,i-prod-0120,p3.2xlarge,ap-south-1,prod,61.78,83.1,24,6000.0,250.0,29.25,18.08,6297.33,1,8,0,normal,False,0.0
2026-02-20,i-prod-0002,c5.4xlarge,us-west-2,prod,17.1,28.72,24,1440.0,200.0,103.07,9.25,1752.32,4,2,0,low,False,0.0
2025-06-14,i-dev-0078,t3.large,ap-south-1,dev,61.295,68.0,4,28.28,50.0,14.73,9.9,102.91,5,6,1,normal,False,0.0
2025-06-01,i-dev-0095,t3.large,eu-west-1,dev,8.53,26.77,24,176.41,50.0,83.72,10.26,320.39,6,6,1,low,False,0.0
2025-06-18,i-prod-0147,m5.xlarge,ap-southeast-1,prod,55.53,71.57,24,432.0,100.0,213.08,16.48,761.56,2,6,0,normal,False,0.0
2025-12-26,i-dev-0012,t3.medium,ap-south-1,dev,64.64,70.02,14,56.0,25.0,8.78,13.5,103.28,4,12,0,normal,False,0.0
2025-08-30,i-prod-0069,r5.xlarge,us-east-1,prod,53.81,72.67,24,646.05,150.0,40.04,8.88,844.97,5,8,1,normal,False,0.0
2026-05-16,i-dev-0012,t3.medium,ap-south-1,dev,64.11,88.14,4,13.78,25.0,6.93,11.29,57.0,5,5,1,normal,False,0.0
2025-09-03,i-prod-0083,m5.2xlarge,ap-southeast-1,prod,34.35,57.07,24,864.0,200.0,21.92,12.42,1098.34,2,9,0,normal,False,0.0
2025-12-20,i-prod-0107,m5.2xlarge,ap-south-1,prod,52.57,72.33,24,766.32,200.0,41.3,6.51,1014.13,5,12,1,normal,False,0.0
2025-10-14,i-prod-0120,p3.2xlarge,ap-south-1,prod,61.6,77.21,24,6000.0,250.0,61.14,7.62,6318.76,1,10,0,normal,False,0.0
2025-09-06,i-test-0139,c5.2xlarge,eu-west-1,test,7.23,31.05,0,0.0,100.0,2.76,14.27,117.03,5,9,1,low,False,0.0
2025-08-05,i-test-0073,t3.medium,ap-south-1,test,5.2,11.97,24,96.0,25.0,8.52,16.55,146.07,1,8,0,low,False,0.0
2026-04-12,i-prod-0034,db.m5.large,ap-south-1,prod,51.09,74.59,24,838.66,500.0,1.89,21.2,1361.75,6,4,1,normal,False,0.0
2026-01-23,i-prod-0001,r5.2xlarge,us-east-1,prod,0.95,14.5,24,1152.0,300.0,113.1,22.17,1587.27,4,1,0,idle,True,1587.27
2026-04-19,i-prod-0143,m5.4xlarge,eu-west-1,prod,44.49,63.81,24,1591.11,400.0,30.49,6.46,2028.06,6,4,1,normal,False,0.0
2026-05-12,i-stag-0003,t3.medium,ap-southeast-1,staging,56.14,75.85,14,56.0,25.0,11.77,9.55,102.32,1,5,0,normal,False,0.0
2026-01-05,i-prod-0063,m5.xlarge,us-west-2,prod,59.17,67.3,24,432.0,100.0,28.74,15.27,576.01,0,1,0,normal,False,0.0
2026-01-10,i-test-0124,m5.xlarge,eu-west-1,test,54.32,69.24,0,0.0,100.0,10.59,10.7,121.29,5,1,1,normal,False,0.0
2026-03-05,i-test-0112,t3.medium,ap-southeast-1,test,61.65,72.98,12,48.0,25.0,1.81,6.52,81.33,3,3,0,normal,False,0.0
2025-06-16,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,45.09,61.36,10,300.0,100.0,5.5,23.32,428.82,0,6,0,normal,False,0.0
2025-09-17,i-stag-0071,t3.medium,us-east-1,staging,46.39,63.16,14,56.0,25.0,2.46,19.23,102.69,2,9,0,normal,False,0.0
2026-03-21,i-test-0039,t3.large,ap-south-1,test,9.02,20.66,0,0.0,50.0,1.58,8.06,59.64,5,3,1,low,False,0.0
2026-03-30,i-test-0042,t3.medium,ap-south-1,test,0.1,15.36,24,124.1,25.0,21.38,7.23,177.71,0,3,0,idle,True,177.71
2025-10-23,i-dev-0130,t3.large,ap-southeast-1,dev,22.69,46.97,10,73.6,50.0,0.67,16.7,140.97,3,10,0,normal,False,0.0
2025-06-28,i-stag-0138,t3.medium,ap-south-1,staging,61.81,72.39,0,0.0,25.0,46.96,21.38,93.34,5,6,1,normal,False,0.0
2025-12-20,i-dev-0038,t3.medium,us-west-2,dev,53.78,74.27,0,0.0,25.0,1.14,7.36,33.5,5,12,1,normal,False,0.0
2026-03-16,i-prod-0083,m5.2xlarge,ap-southeast-1,prod,41.48,65.81,24,864.0,200.0,42.05,17.22,1123.27,0,3,0,normal,False,0.0
2026-04-30,i-prod-0008,db.m5.large,ap-southeast-1,prod,39.31,52.01,24,1191.37,500.0,86.83,12.28,1790.48,3,4,0,normal,False,0.0
2025-07-17,i-dev-0032,t3.medium,ap-south-1,dev,2.15,19.05,24,96.0,25.0,19.94,7.71,148.65,3,7,0,idle,True,148.65
2025-07-12,i-test-0022,t3.medium,us-west-2,test,66.01,89.83,0,0.0,25.0,0.84,18.02,43.86,5,7,1,normal,False,0.0
2026-04-05,i-prod-0063,m5.xlarge,us-west-2,prod,61.3,80.53,24,375.88,100.0,192.34,11.74,679.96,6,4,1,normal,False,0.0
2026-03-21,i-test-0044,m5.2xlarge,ap-south-1,test,62.03,73.53,4,133.35,200.0,5.79,7.49,346.63,5,3,1,normal,False,0.0
2025-05-24,i-stag-0014,c5.2xlarge,ap-south-1,staging,54.79,69.09,4,106.93,100.0,44.33,9.07,260.33,5,5,1,normal,False,0.0
2025-06-25,i-stag-0138,t3.medium,ap-south-1,staging,57.05,68.57,12,48.0,25.0,40.52,13.03,126.55,2,6,0,normal,False,0.0
2025-11-01,i-prod-0120,p3.2xlarge,ap-south-1,prod,64.09,88.32,24,5126.21,250.0,16.51,17.89,5410.61,5,11,1,normal,False,0.0
2025-09-23,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,57.48,74.0,24,1440.0,200.0,81.76,6.99,1728.75,1,9,0,normal,False,0.0
2026-02-24,i-dev-0067,t3.medium,ap-south-1,dev,0.43,23.98,24,96.0,25.0,6.33,23.14,150.47,1,2,0,idle,True,150.47
2025-09-28,i-prod-0137,m5.4xlarge,us-west-2,prod,48.98,56.35,24,2010.47,400.0,56.6,16.66,2483.73,6,9,1,normal,False,0.0
2025-11-09,i-prod-0099,m5.xlarge,ap-southeast-1,prod,37.18,46.36,24,355.84,100.0,178.72,20.64,655.2,6,11,1,normal,False,0.0
2025-09-20,i-prod-0021,p3.2xlarge,ap-southeast-1,prod,14.49,39.02,24,5227.27,250.0,41.36,11.29,5529.92,5,9,1,low,False,0.0
2025-11-29,i-prod-0094,c5.4xlarge,eu-west-1,prod,59.31,70.75,24,1602.16,200.0,10.78,23.47,1836.41,5,11,1,normal,False,0.0
2025-06-16,i-dev-0149,c5.2xlarge,ap-southeast-1,dev,40.36,62.43,14,420.0,100.0,21.28,6.38,547.66,0,6,0,normal,False,0.0
2026-04-26,i-stag-0010,m5.xlarge,ap-southeast-1,staging,0.77,13.86,24,382.98,100.0,64.18,23.77,570.93,6,4,1,idle,True,570.93
2026-03-30,i-prod-0053,c5.2xlarge,ap-south-1,prod,3.86,12.06,24,930.71,100.0,104.19,17.25,1152.15,0,3,0,idle,True,1152.15
2025-08-31,i-dev-0007,t3.medium,ap-southeast-1,dev,50.1,69.66,0,0.0,25.0,27.96,20.17,73.13,6,8,1,normal,False,0.0
2025-09-05,i-prod-0081,db.r5.xlarge,eu-west-1,prod,60.23,68.96,24,2160.0,1000.0,286.38,6.42,3452.8,4,9,0,normal,False,0.0
2025-09-16,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,49.69,74.22,10,300.0,100.0,10.78,19.54,430.32,1,9,0,normal,False,0.0
2026-03-02,i-stag-0131,t3.large,eu-west-1,staging,53.56,64.95,10,80.0,50.0,18.54,22.65,171.19,0,3,0,normal,False,0.0
2025-07-01,i-stag-0145,t3.large,us-east-1,staging,56.03,78.9,12,96.0,50.0,14.56,5.88,166.44,1,7,0,normal,False,0.0
2025-12-06,i-prod-0057,m5.xlarge,us-east-1,prod,1.71,24.19,24,404.34,100.0,6.24,9.67,520.25,5,12,1,idle,True,520.25
2025-06-16,i-prod-0070,c5.2xlarge,ap-southeast-1,prod,63.05,84.54,24,720.0,100.0,346.95,11.0,1177.95,0,6,0,normal,False,0.0
2026-03-07,i-test-0055,t3.large,eu-west-1,test,2.65,14.44,24,176.63,50.0,7.18,10.1,243.91,5,3,1,idle,True,243.91
2025-11-28,i-prod-0002,c5.4xlarge,us-west-2,prod,16.37,32.58,24,1770.91,200.0,245.84,8.65,2225.4,4,11,0,low,False,0.0
2026-05-12,i-stag-0068,t3.medium,us-west-2,staging,54.4,72.91,10,40.0,25.0,42.8,17.92,125.72,1,5,0,normal,False,0.0
2025-08-08,i-prod-0048,m5.xlarge,us-west-2,prod,60.05,66.16,24,432.0,100.0,15.45,20.82,568.27,4,8,0,normal,False,0.0
2026-02-23,i-dev-0144,m5.2xlarge,eu-west-1,dev,10.46,25.0,10,360.0,200.0,31.34,14.2,605.54,0,2,0,low,False,0.0
2025-06-29,i-prod-0099,m5.xlarge,ap-southeast-1,prod,41.57,61.12,24,501.71,100.0,36.54,6.13,644.38,6,6,1,normal,False,0.0
2026-02-15,i-test-0140,t3.medium,us-west-2,test,56.67,76.33,8,27.97,25.0,2.53,20.36,75.86,6,2,1,normal,False,0.0
2025-12-20,i-prod-0141,m5.xlarge,us-west-2,prod,49.19,57.15,24,383.16,100.0,48.34,8.76,540.26,5,12,1,normal,False,0.0
2025-07-04,i-test-0055,t3.large,eu-west-1,test,1.76,16.84,24,192.0,50.0,11.94,19.99,273.93,4,7,0,idle,True,273.93
2026-03-05,i-stag-0029,m5.xlarge,eu-west-1,staging,51.05,75.6,12,216.0,100.0,19.02,20.36,355.38,3,3,0,normal,False,0.0
2025-12-26,i-test-0073,t3.medium,ap-south-1,test,4.97,22.48,24,96.0,25.0,3.09,12.42,136.51,4,12,0,idle,True,136.51
2025-06-05,i-test-0039,t3.large,ap-south-1,test,11.04,24.07,12,96.0,50.0,6.6,17.74,170.34,3,6,0,low,False,0.0
2026-02-09,i-prod-0033,db.m5.large,eu-west-1,prod,2.63,10.85,24,960.0,500.0,20.36,21.39,1501.75,0,2,0,idle,True,1501.75
2026-04-17,i-stag-0013,m5.2xlarge,ap-south-1,staging,54.86,65.02,10,360.0,200.0,2.5,24.48,586.98,4,4,0,normal,False,0.0
2026-02-09,i-prod-0143,m5.4xlarge,eu-west-1,prod,47.79,63.04,24,1728.0,400.0,98.6,18.61,2245.21,0,2,0,normal,False,0.0
2026-01-31,i-test-0091,m5.xlarge,us-east-1,test,4.91,16.12,24,468.09,100.0,0.8,21.26,590.15,5,1,1,idle,True,590.15
2026-04-15,i-test-0022,t3.medium,us-west-2,test,60.74,85.53,14,56.0,25.0,11.49,13.96,106.45,2,4,0,normal,False,0.0
2026-03-04,i-test-0098,t3.large,eu-west-1,test,10.32,22.53,14,112.0,50.0,0.89,19.86,182.75,2,3,0,low,False,0.0
2026-03-02,i-dev-0130,t3.large,ap-southeast-1,dev,15.2,22.38,12,96.0,50.0,14.72,11.04,171.76,0,3,0,low,False,0.0
2025-09-21,i-prod-0094,c5.4xlarge,eu-west-1,prod,57.38,65.95,24,1246.02,200.0,50.18,10.81,1507.01,6,9,1,normal,False,0.0
2026-02-17,i-prod-0070,c5.2xlarge,ap-southeast-1,prod,70.34,91.32,24,720.0,100.0,68.48,13.16,901.64,1,2,0,high,False,0.0
2025-11-29,i-test-0046,t3.large,us-west-2,test,0.1,19.72,24,213.62,50.0,0.37,14.03,278.02,5,11,1,idle,True,278.02
2025-11-24,i-stag-0003,t3.medium,ap-southeast-1,staging,51.85,58.03,14,56.0,25.0,23.19,9.28,113.47,0,11,0,normal,False,0.0
2026-04-15,i-prod-0109,c5.2xlarge,us-east-1,prod,36.3,55.86,24,720.0,100.0,23.26,11.02,854.28,2,4,0,normal,False,0.0
2025-10-10,i-stag-0138,t3.medium,ap-south-1,staging,61.61,83.65,12,48.0,25.0,1.55,5.69,80.24,4,10,0,normal,False,0.0
2025-11-11,i-stag-0040,t3.large,ap-south-1,staging,63.64,76.16,10,73.6,50.0,19.56,5.99,149.15,1,11,0,normal,False,0.0
2025-08-30,i-prod-0057,m5.xlarge,us-east-1,prod,5.47,22.73,24,484.54,100.0,10.04,16.45,611.03,5,8,1,low,False,0.0
2025-11-25,i-test-0088,t3.medium,ap-south-1,test,2.14,21.64,24,96.0,25.0,12.33,7.21,140.54,1,11,0,idle,True,140.54
2025-08-25,i-stag-0138,t3.medium,ap-south-1,staging,60.31,79.18,12,48.0,25.0,17.41,6.93,97.34,0,8,0,normal,False,0.0
2025-11-23,i-prod-0103,r5.xlarge,eu-west-1,prod,61.6,70.24,24,519.89,150.0,95.59,18.56,784.04,6,11,1,normal,False,0.0
2025-12-23,i-test-0091,m5.xlarge,us-east-1,test,1.94,22.03,24,432.0,100.0,1.69,5.38,539.07,1,12,0,idle,True,539.07
2026-01-01,i-prod-0099,m5.xlarge,ap-southeast-1,prod,37.99,52.58,24,432.0,100.0,64.53,8.45,604.98,3,1,0,normal,False,0.0
2026-02-17,i-dev-0032,t3.medium,ap-south-1,dev,7.18,17.12,24,96.0,25.0,11.14,12.96,145.1,1,2,0,low,False,0.0
2025-07-03,i-prod-0023,m5.2xlarge,eu-west-1,prod,41.27,62.1,24,864.0,200.0,90.42,6.83,1161.25,3,7,0,normal,False,0.0
2025-07-21,i-stag-0131,t3.large,eu-west-1,staging,55.51,65.99,14,112.0,50.0,3.79,7.16,172.95,0,7,0,normal,False,0.0
2026-03-12,i-test-0055,t3.large,eu-west-1,test,5.73,18.69,24,192.0,50.0,0.52,19.66,262.18,3,3,0,low,False,0.0
2026-01-10,i-dev-0027,t3.large,ap-southeast-1,dev,12.26,24.52,0,0.0,50.0,7.8,5.4,63.2,5,1,1,low,False,0.0
2025-10-09,i-stag-0076,c5.2xlarge,eu-west-1,staging,38.31,50.09,10,300.0,100.0,23.33,5.38,428.71,3,10,0,normal,False,0.0
2025-07-29,i-stag-0138,t3.medium,ap-south-1,staging,68.82,87.71,10,49.18,25.0,38.8,14.82,127.8,1,7,0,normal,False,0.0
2025-09-17,i-stag-0096,c5.2xlarge,us-east-1,staging,60.1,81.87,10,300.0,100.0,26.19,10.94,437.13,2,9,0,normal,False,0.0
2025-12-02,i-dev-0078,t3.large,ap-south-1,dev,64.14,79.64,10,80.0,50.0,29.3,18.88,178.18,1,12,0,normal,False,0.0
2026-01-03,i-prod-0108,m5.2xlarge,ap-southeast-1,prod,49.97,71.72,24,812.25,200.0,124.91,18.93,1156.09,5,1,1,normal,False,0.0
2025-05-24,i-prod-0002,c5.4xlarge,us-west-2,prod,15.4,30.19,24,1283.2,200.0,40.02,19.81,1543.03,5,5,1,low,False,0.0
2025-05-26,i-prod-0100,c5.2xlarge,us-east-1,prod,15.39,26.19,24,720.0,100.0,18.0,10.3,848.3,0,5,0,low,False,0.0
2025-05-29,i-stag-0096,c5.2xlarge,us-east-1,staging,56.21,73.78,14,499.04,100.0,14.33,10.08,623.45,3,5,0,normal,False,0.0
2026-04-23,i-stag-0074,db.m5.large,us-west-2,staging,47.17,57.67,14,560.0,500.0,8.65,13.71,1082.36,3,4,0,normal,False,0.0
2025-11-01,i-prod-0099,m5.xlarge,ap-southeast-1,prod,37.55,43.1,24,369.09,100.0,14.71,16.97,500.77,5,11,1,normal,False,0.0
2026-03-19,i-prod-0134,c5.4xlarge,us-east-1,prod,16.01,34.84,24,1440.0,200.0,9.86,9.51,1659.37,3,3,0,low,False,0.0
2025-11-04,i-prod-0147,m5.xlarge,ap-southeast-1,prod,56.98,63.67,24,397.44,100.0,12.41,12.53,522.38,1,11,0,normal,False,0.0
2026-03-27,i-dev-0086,m5.2xlarge,eu-west-1,dev,0.1,7.36,24,864.0,200.0,15.29,5.43,1084.72,4,3,0,idle,True,1084.72
2025-09-09,i-prod-0048,m5.xlarge,us-west-2,prod,57.37,66.73,24,432.0,100.0,12.73,23.07,567.8,1,9,0,normal,False,0.0
2026-02-23,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,47.09,52.87,12,360.0,100.0,72.52,12.6,545.12,0,2,0,normal,False,0.0
2026-05-19,i-stag-0009,t3.large,us-west-2,staging,57.03,78.72,10,80.0,50.0,32.81,19.05,181.86,1,5,0,normal,False,0.0
2025-09-23,i-stag-0074,db.m5.large,us-west-2,staging,45.7,59.24,10,400.0,500.0,6.07,6.95,913.02,1,9,0,normal,False,0.0
2025-12-18,i-stag-0076,c5.2xlarge,eu-west-1,staging,44.12,54.46,10,300.0,100.0,15.69,13.99,429.68,3,12,0,normal,False,0.0
2025-06-01,i-prod-0101,m5.2xlarge,us-west-2,prod,49.72,69.03,24,793.86,200.0,93.99,10.65,1098.5,6,6,1,normal,False,0.0
2026-01-19,i-prod-0143,m5.4xlarge,eu-west-1,prod,47.52,70.98,24,1728.0,400.0,16.32,6.51,2150.83,0,1,0,normal,False,0.0
2025-12-01,i-dev-0130,t3.large,ap-southeast-1,dev,15.0,27.84,10,80.0,50.0,9.65,24.93,164.58,0,12,0,low,False,0.0
2025-12-22,i-prod-0057,m5.xlarge,us-east-1,prod,3.27,21.83,24,432.0,100.0,17.13,19.97,569.1,0,12,0,idle,True,569.1
2025-11-25,i-dev-0095,t3.large,eu-west-1,dev,4.67,24.97,24,192.0,50.0,47.82,15.2,305.02,1,11,0,idle,True,305.02
2026-02-26,i-prod-0024,r5.2xlarge,ap-southeast-1,prod,43.71,49.7,24,1341.11,300.0,54.44,20.81,1716.36,3,2,0,normal,False,0.0
2025-07-25,i-prod-0064,m5.xlarge,us-west-2,prod,46.72,52.81,24,432.0,100.0,34.57,13.54,580.11,4,7,0,normal,False,0.0
2025-09-17,i-test-0046,t3.large,us-west-2,test,3.56,17.84,24,192.0,50.0,17.27,23.89,283.16,2,9,0,idle,True,283.16
2025-08-01,i-test-0091,m5.xlarge,us-east-1,test,3.17,17.68,24,432.0,100.0,12.22,9.79,554.01,4,8,0,idle,True,554.01
2025-07-18,i-prod-0114,m5.4xlarge,ap-southeast-1,prod,7.21,21.88,24,1728.0,400.0,18.57,11.67,2158.24,4,7,0,low,False,0.0
2025-08-10,i-test-0118,t3.medium,us-east-1,test,50.28,56.23,4,14.92,25.0,11.35,9.01,60.28,6,8,1,normal,False,0.0
2025-12-25,i-test-0124,m5.xlarge,eu-west-1,test,46.84,52.39,10,180.0,100.0,4.05,15.4,299.45,3,12,0,normal,False,0.0
2026-02-28,i-prod-0028,c5.2xlarge,eu-west-1,prod,57.67,73.59,24,768.45,100.0,116.51,14.52,999.48,5,2,1,normal,False,0.0
2025-10-10,i-stag-0131,t3.large,eu-west-1,staging,47.0,70.67,12,96.0,50.0,6.71,7.45,160.16,4,10,0,normal,False,0.0
2025-10-11,i-test-0026,t3.medium,ap-south-1,test,50.88,72.52,8,29.77,25.0,21.16,12.44,88.37,5,10,1,normal,False,0.0
2026-01-05,i-prod-0051,m5.xlarge,us-west-2,prod,69.36,82.23,24,432.0,100.0,41.92,19.57,593.49,0,1,0,normal,False,0.0
2026-03-09,i-prod-0083,m5.2xlarge,ap-southeast-1,prod,35.15,49.08,24,864.0,200.0,83.25,7.5,1154.75,0,3,0,normal,False,0.0
2025-07-13,i-dev-0086,m5.2xlarge,eu-west-1,dev,1.71,17.16,24,741.02,200.0,6.54,20.52,968.08,6,7,1,idle,True,968.08
2025-11-12,i-test-0059,c5.2xlarge,ap-south-1,test,47.43,58.83,12,331.2,100.0,2.16,15.23,448.59,2,11,0,normal,False,0.0
2026-04-13,i-prod-0045,m5.2xlarge,us-east-1,prod,59.19,83.83,24,864.0,200.0,28.09,6.06,1098.15,0,4,0,normal,False,0.0
2026-05-09,i-stag-0013,m5.2xlarge,ap-south-1,staging,56.06,80.59,0,0.0,200.0,68.71,6.83,275.54,5,5,1,normal,False,0.0
2026-03-30,i-prod-0019,db.m5.large,eu-west-1,prod,58.15,81.38,24,1240.95,500.0,172.63,15.04,1928.62,0,3,0,normal,False,0.0
