user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused,has_ever_logged_in,days_since_last_login,usage_category,annual_cost_inr,is_recommendation_candidate
u-00806,Employee 806,Engineering,Salesforce,Premium,19200,23,25,2026-05-20,2024-03-31,0,True,2,active,230400,False
u-00806,Employee 806,Engineering,Slack,Standard,700,22,15,2026-05-21,2024-12-14,0,True,1,active,8400,False
u-00807,Employee 807,Finance,HubSpot,Standard,4500,61,22,2026-05-20,2026-02-24,0,True,2,active,54000,False
u-00807,Employee 807,Finance,Zoom,Enterprise,2880,62,17,2026-05-20,2024-09-10,0,True,2,active,34560,False
u-00808,Employee 808,Sales,Slack,Enterprise,1680,68,21,2026-05-22,2024-02-18,0,True,0,active,20160,False
u-00808,Employee 808,Sales,Notion,Standard,900,109,26,2026-05-20,2024-01-20,0,True,2,active,10800,False
u-00809,Employee 809,HR,Salesforce,Premium,19200,0,0,,2024-05-04,1,False,999,unused,230400,True
u-00810,Employee 810,Marketing,Notion,Premium,1440,23,23,2026-05-22,2025-03-21,0,True,0,active,17280,False
u-00811,Employee 811,Sales,Jira,Standard,1500,2,0,2026-04-27,2026-02-13,0,True,25,low,18000,True
u-00811,Employee 811,Sales,GitHub,Enterprise,4320,19,25,2026-05-21,2025-03-24,0,True,1,active,51840,False
u-00812,Employee 812,Marketing,Figma,Standard,1300,22,18,2026-05-19,2024-04-24,0,True,3,active,15600,False
u-00812,Employee 812,Marketing,Salesforce,Premium,19200,65,15,2026-05-19,2024-12-16,0,True,3,active,230400,False
u-00813,Employee 813,HR,Zoom,Standard,1200,0,0,,2026-01-09,1,False,999,unused,14400,True
u-00813,Employee 813,HR,GitHub,Standard,1800,0,0,,2025-06-23,1,False,999,unused,21600,True
u-00813,Employee 813,HR,Slack,Premium,1120,67,16,2026-05-22,2025-09-07,0,True,0,active,13440,False
u-00814,Employee 814,Design,Notion,Standard,900,0,1,,2024-06-10,0,False,999,unused,10800,True
u-00815,Employee 815,Design,Zoom,Enterprise,2880,64,11,2026-05-20,2024-12-29,0,True,2,active,34560,False
u-00816,Employee 816,Engineering,Notion,Standard,900,87,24,2026-05-21,2024-03-14,0,True,1,active,10800,False
u-00816,Employee 816,Engineering,Salesforce,Standard,12000,68,20,2026-05-22,2025-08-10,0,True,0,active,144000,False
u-00817,Employee 817,Engineering,Figma,Standard,1300,18,11,2026-05-22,2024-03-08,0,True,0,active,15600,False
u-00818,Employee 818,Finance,Slack,Standard,700,0,0,,2025-08-26,0,False,999,unused,8400,True
u-00818,Employee 818,Finance,Zoom,Premium,1920,33,21,2026-05-21,2025-03-23,0,True,1,active,23040,False
u-00819,Employee 819,Design,Notion,Standard,900,22,16,2026-05-20,2025-12-16,0,True,2,active,10800,False
u-00819,Employee 819,Design,Salesforce,Standard,12000,0,0,,2024-03-18,1,False,999,unused,144000,True
u-00820,Employee 820,HR,HubSpot,Standard,4500,1,1,2026-05-03,2025-11-03,1,True,19,low,54000,True
u-00820,Employee 820,HR,Jira,Premium,2400,0,0,,2025-03-27,1,False,999,unused,28800,True
u-00820,Employee 820,HR,Slack,Premium,1120,107,10,2026-05-21,2024-02-03,0,True,1,active,13440,False
u-00821,Employee 821,Operations,Figma,Standard,1300,80,26,2026-05-21,2026-04-21,0,True,1,active,15600,False
u-00821,Employee 821,Operations,Jira,Standard,1500,79,17,2026-05-22,2025-11-22,0,True,0,active,18000,False
u-00821,Employee 821,Operations,Slack,Enterprise,1680,2,1,2026-05-12,2024-03-04,1,True,10,low,20160,True
u-00822,Employee 822,Design,Slack,Enterprise,1680,29,17,2026-05-21,2024-01-12,0,True,1,active,20160,False
u-00822,Employee 822,Design,Figma,Enterprise,3120,53,21,2026-05-19,2025-11-09,0,True,3,active,37440,False
u-00823,Employee 823,HR,Jira,Enterprise,3600,1,0,2026-04-11,2024-02-09,0,True,41,low,43200,True
u-00824,Employee 824,Engineering,Slack,Standard,700,2,1,2026-04-24,2025-10-19,0,True,28,low,8400,True
u-00824,Employee 824,Engineering,Zoom,Standard,1200,2,1,2026-05-02,2024-07-29,1,True,20,low,14400,True
u-00825,Employee 825,Marketing,Figma,Standard,1300,0,1,,2025-04-30,0,False,999,unused,15600,True
u-00825,Employee 825,Marketing,Notion,Premium,1440,44,16,2026-05-21,2024-08-03,0,True,1,active,17280,False
u-00825,Employee 825,Marketing,HubSpot,Premium,7200,108,11,2026-05-22,2025-05-03,0,True,0,active,86400,False
u-00826,Employee 826,Marketing,Figma,Premium,2080,1,1,2026-05-08,2025-09-23,1,True,14,low,24960,True
u-00827,Employee 827,Operations,Notion,Premium,1440,31,26,2026-05-21,2025-06-08,0,True,1,active,17280,False
u-00827,Employee 827,Operations,Salesforce,Standard,12000,90,14,2026-05-20,2025-05-05,0,True,2,active,144000,False
u-00827,Employee 827,Operations,Figma,Standard,1300,108,29,2026-05-21,2026-02-03,0,True,1,active,15600,False
u-00828,Employee 828,Sales,GitHub,Premium,2880,34,25,2026-05-21,2024-09-23,0,True,1,active,34560,False
u-00828,Employee 828,Sales,Jira,Standard,1500,72,23,2026-05-22,2024-08-27,0,True,0,active,18000,False
u-00829,Employee 829,Operations,GitHub,Premium,2880,112,29,2026-05-20,2026-02-12,0,True,2,active,34560,False
u-00829,Employee 829,Operations,Salesforce,Standard,12000,1,0,2026-04-07,2024-01-23,0,True,45,low,144000,True
u-00830,Employee 830,Marketing,Slack,Standard,700,75,27,2026-05-21,2024-05-22,0,True,1,active,8400,False
u-00831,Employee 831,Marketing,Figma,Premium,2080,105,14,2026-05-22,2026-03-31,0,True,0,active,24960,False
u-00831,Employee 831,Marketing,Jira,Standard,1500,2,0,2026-05-04,2023-12-26,1,True,18,low,18000,True
u-00832,Employee 832,Design,Slack,Premium,1120,1,0,2026-04-24,2024-12-28,1,True,28,low,13440,True
u-00832,Employee 832,Design,Salesforce,Standard,12000,50,24,2026-05-19,2024-08-11,0,True,3,active,144000,False
u-00833,Employee 833,Engineering,Notion,Standard,900,84,22,2026-05-22,2024-08-07,0,True,0,active,10800,False
u-00833,Employee 833,Engineering,GitHub,Standard,1800,118,17,2026-05-19,2025-12-16,0,True,3,active,21600,False
u-00834,Employee 834,Engineering,Notion,Premium,1440,32,24,2026-05-21,2026-02-13,0,True,1,active,17280,False
u-00835,Employee 835,Design,Salesforce,Standard,12000,0,0,,2024-05-31,1,False,999,unused,144000,True
u-00835,Employee 835,Design,Zoom,Standard,1200,112,16,2026-05-22,2025-01-17,0,True,0,active,14400,False
u-00836,Employee 836,Design,Figma,Enterprise,3120,2,1,2026-04-29,2024-04-02,1,True,23,low,37440,True
u-00836,Employee 836,Design,HubSpot,Enterprise,10800,0,0,,2025-07-31,1,False,999,unused,129600,True
u-00837,Employee 837,Engineering,Jira,Standard,1500,54,26,2026-05-22,2024-08-23,0,True,0,active,18000,False
u-00837,Employee 837,Engineering,GitHub,Standard,1800,68,12,2026-05-22,2025-09-17,0,True,0,active,21600,False
u-00837,Employee 837,Engineering,Figma,Standard,1300,46,22,2026-05-20,2024-09-01,0,True,2,active,15600,False
u-00838,Employee 838,Marketing,Figma,Standard,1300,3,1,2026-04-04,2024-07-10,0,True,48,low,15600,True
u-00839,Employee 839,Marketing,Zoom,Standard,1200,69,10,2026-05-22,2024-01-06,0,True,0,active,14400,False
u-00840,Employee 840,HR,GitHub,Premium,2880,0,0,,2024-01-08,1,False,999,unused,34560,True
u-00840,Employee 840,HR,Zoom,Premium,1920,19,28,2026-05-21,2024-11-04,0,True,1,active,23040,False
u-00841,Employee 841,Legal,Zoom,Enterprise,2880,112,26,2026-05-21,2024-09-28,0,True,1,active,34560,False
u-00841,Employee 841,Legal,Salesforce,Standard,12000,56,24,2026-05-20,2025-03-27,0,True,2,active,144000,False
u-00841,Employee 841,Legal,Slack,Standard,700,2,0,2026-05-01,2025-03-31,0,True,21,low,8400,True
u-00842,Employee 842,Design,GitHub,Premium,2880,2,1,2026-05-11,2025-01-29,1,True,11,low,34560,True
u-00842,Employee 842,Design,Jira,Standard,1500,0,0,,2025-11-30,1,False,999,unused,18000,True
u-00843,Employee 843,HR,HubSpot,Standard,4500,88,21,2026-05-19,2023-12-21,0,True,3,active,54000,False
u-00843,Employee 843,HR,Figma,Premium,2080,25,14,2026-05-19,2025-12-24,0,True,3,active,24960,False
u-00843,Employee 843,HR,Salesforce,Standard,12000,7,3,2026-05-10,2025-08-19,1,True,12,active,144000,False
u-00843,Employee 843,HR,Zoom,Standard,1200,0,0,,2024-09-08,0,False,999,unused,14400,True
u-00844,Employee 844,HR,Jira,Standard,1500,28,18,2026-05-22,2025-01-26,0,True,0,active,18000,False
u-00845,Employee 845,Legal,Jira,Standard,1500,44,22,2026-05-22,2025-10-29,0,True,0,active,18000,False
u-00846,Employee 846,Legal,Slack,Standard,700,2,0,2026-04-25,2025-11-20,0,True,27,low,8400,True
u-00847,Employee 847,Marketing,GitHub,Premium,2880,105,19,2026-05-22,2024-05-28,0,True,0,active,34560,False
u-00847,Employee 847,Marketing,Salesforce,Standard,12000,2,1,2026-04-30,2024-03-15,1,True,22,low,144000,True
u-00847,Employee 847,Marketing,Jira,Standard,1500,0,1,,2026-02-09,0,False,999,unused,18000,True
u-00848,Employee 848,Operations,Figma,Enterprise,3120,2,0,2026-04-30,2024-04-07,1,True,22,low,37440,True
u-00848,Employee 848,Operations,HubSpot,Premium,7200,76,23,2026-05-19,2025-06-20,0,True,3,active,86400,False
u-00848,Employee 848,Operations,Zoom,Premium,1920,80,21,2026-05-21,2024-06-15,0,True,1,active,23040,False
u-00848,Employee 848,Operations,Jira,Standard,1500,95,18,2026-05-19,2024-08-24,0,True,3,active,18000,False
u-00849,Employee 849,Operations,Figma,Enterprise,3120,43,24,2026-05-20,2025-07-28,0,True,2,active,37440,False
u-00849,Employee 849,Operations,HubSpot,Enterprise,10800,2,0,2026-04-23,2024-07-26,0,True,29,low,129600,True
u-00850,Employee 850,Marketing,GitHub,Enterprise,4320,2,1,2026-05-04,2024-12-16,1,True,18,low,51840,True
u-00850,Employee 850,Marketing,Zoom,Premium,1920,0,1,,2024-02-04,0,False,999,unused,23040,True
u-00850,Employee 850,Marketing,HubSpot,Standard,4500,81,10,2026-05-21,2025-11-17,0,True,1,active,54000,False
u-00851,Employee 851,Finance,HubSpot,Standard,4500,0,0,,2025-04-19,1,False,999,unused,54000,True
u-00852,Employee 852,Operations,Zoom,Standard,1200,37,24,2026-05-22,2025-02-11,0,True,0,active,14400,False
u-00852,Employee 852,Operations,Jira,Standard,1500,44,19,2026-05-22,2025-02-12,0,True,0,active,18000,False
u-00852,Employee 852,Operations,HubSpot,Premium,7200,65,19,2026-05-20,2025-05-27,0,True,2,active,86400,False
u-00852,Employee 852,Operations,Notion,Standard,900,100,15,2026-05-19,2024-09-30,0,True,3,active,10800,False
u-00853,Employee 853,Legal,Jira,Premium,2400,78,27,2026-05-20,2025-08-30,0,True,2,active,28800,False
u-00854,Employee 854,Operations,Figma,Standard,1300,74,17,2026-05-20,2025-12-29,0,True,2,active,15600,False
u-00855,Employee 855,HR,Figma,Standard,1300,1,1,2026-04-18,2025-12-21,0,True,34,low,15600,True
u-00855,Employee 855,HR,Zoom,Standard,1200,0,0,,2025-05-18,0,False,999,unused,14400,True
u-00856,Employee 856,Engineering,Jira,Standard,1500,97,28,2026-05-20,2024-12-30,0,True,2,active,18000,False
u-00856,Employee 856,Engineering,GitHub,Standard,1800,83,29,2026-05-21,2025-06-06,0,True,1,active,21600,False
u-00857,Employee 857,Marketing,Salesforce,Standard,12000,64,15,2026-05-19,2025-07-25,0,True,3,active,144000,False
u-00858,Employee 858,Legal,Jira,Standard,1500,3,3,2026-05-17,2024-05-13,1,True,5,active,18000,False
u-00858,Employee 858,Legal,HubSpot,Enterprise,10800,1,0,2026-05-04,2026-02-17,1,True,18,low,129600,True
u-00859,Employee 859,HR,Slack,Standard,700,95,12,2026-05-21,2024-10-27,0,True,1,active,8400,False
u-00860,Employee 860,Design,HubSpot,Enterprise,10800,1,1,2026-04-28,2025-06-26,1,True,24,low,129600,True
u-00860,Employee 860,Design,Slack,Premium,1120,40,14,2026-05-21,2024-03-06,0,True,1,active,13440,False
u-00861,Employee 861,HR,Jira,Standard,1500,0,0,,2025-07-28,1,False,999,unused,18000,True
u-00861,Employee 861,HR,Zoom,Premium,1920,101,28,2026-05-19,2024-07-06,0,True,3,active,23040,False
u-00862,Employee 862,Marketing,Figma,Premium,2080,0,0,,2025-11-18,1,False,999,unused,24960,True
u-00863,Employee 863,Design,Slack,Standard,700,97,21,2026-05-19,2026-04-15,0,True,3,active,8400,False
u-00863,Employee 863,Design,Jira,Standard,1500,1,0,2026-04-29,2025-09-16,1,True,23,low,18000,True
u-00863,Employee 863,Design,GitHub,Enterprise,4320,1,0,2026-05-01,2026-02-23,1,True,21,low,51840,True
u-00863,Employee 863,Design,Figma,Premium,2080,36,13,2026-05-21,2024-10-02,0,True,1,active,24960,False
u-00864,Employee 864,Design,Figma,Enterprise,3120,102,11,2026-05-20,2024-01-07,0,True,2,active,37440,False
u-00864,Employee 864,Design,GitHub,Standard,1800,114,19,2026-05-19,2024-01-01,0,True,3,active,21600,False
u-00865,Employee 865,Sales,Notion,Standard,900,21,24,2026-05-19,2024-06-11,0,True,3,active,10800,False
u-00865,Employee 865,Sales,HubSpot,Standard,4500,73,25,2026-05-21,2024-05-03,0,True,1,active,54000,False
u-00866,Employee 866,Engineering,Slack,Standard,700,112,11,2026-05-21,2024-03-09,0,True,1,active,8400,False
u-00866,Employee 866,Engineering,Figma,Standard,1300,42,26,2026-05-21,2025-07-29,0,True,1,active,15600,False
u-00866,Employee 866,Engineering,HubSpot,Standard,4500,1,1,2026-05-02,2025-11-18,0,True,20,low,54000,True
u-00867,Employee 867,Operations,Zoom,Standard,1200,63,13,2026-05-21,2025-07-23,0,True,1,active,14400,False
u-00867,Employee 867,Operations,Notion,Standard,900,64,22,2026-05-20,2024-11-13,0,True,2,active,10800,False
u-00867,Employee 867,Operations,GitHub,Standard,1800,110,14,2026-05-19,2025-01-28,0,True,3,active,21600,False
u-00868,Employee 868,Sales,Figma,Standard,1300,60,27,2026-05-20,2024-03-28,0,True,2,active,15600,False
u-00869,Employee 869,Operations,Figma,Premium,2080,27,23,2026-05-20,2025-04-02,0,True,2,active,24960,False
u-00869,Employee 869,Operations,Salesforce,Standard,12000,58,28,2026-05-21,2025-12-19,0,True,1,active,144000,False
u-00870,Employee 870,Sales,Slack,Premium,1120,2,0,2026-05-04,2024-04-29,1,True,18,low,13440,True
u-00871,Employee 871,HR,Jira,Enterprise,3600,63,24,2026-05-21,2023-12-08,0,True,1,active,43200,False
u-00871,Employee 871,HR,GitHub,Enterprise,4320,116,17,2026-05-19,2024-01-11,0,True,3,active,51840,False
u-00871,Employee 871,HR,Notion,Premium,1440,20,10,2026-05-22,2024-02-13,0,True,0,active,17280,False
u-00872,Employee 872,Finance,HubSpot,Premium,7200,1,1,2026-04-30,2024-07-28,1,True,22,low,86400,True
u-00873,Employee 873,Operations,Figma,Premium,2080,57,21,2026-05-22,2026-01-21,0,True,0,active,24960,False
u-00873,Employee 873,Operations,Jira,Standard,1500,113,20,2026-05-21,2024-09-01,0,True,1,active,18000,False
u-00873,Employee 873,Operations,Notion,Standard,900,98,12,2026-05-21,2025-04-19,0,True,1,active,10800,False
u-00874,Employee 874,Marketing,Notion,Standard,900,3,0,2026-04-07,2024-11-16,0,True,45,low,10800,True
u-00874,Employee 874,Marketing,Salesforce,Enterprise,28800,93,20,2026-05-21,2024-07-06,0,True,1,active,345600,False
u-00875,Employee 875,Legal,Slack,Premium,1120,19,25,2026-05-20,2025-03-20,0,True,2,active,13440,False
u-00875,Employee 875,Legal,Zoom,Standard,1200,84,15,2026-05-21,2026-04-14,0,True,1,active,14400,False
u-00876,Employee 876,Design,Slack,Standard,700,117,15,2026-05-21,2025-08-21,0,True,1,active,8400,False
u-00877,Employee 877,Engineering,Zoom,Premium,1920,102,20,2026-05-20,2024-09-07,0,True,2,active,23040,False
u-00878,Employee 878,Operations,GitHub,Standard,1800,2,1,2026-04-28,2025-08-16,1,True,24,low,21600,True
u-00878,Employee 878,Operations,Zoom,Premium,1920,32,16,2026-05-20,2025-03-12,0,True,2,active,23040,False
u-00878,Employee 878,Operations,Jira,Enterprise,3600,112,17,2026-05-21,2025-07-01,0,True,1,active,43200,False
u-00879,Employee 879,Finance,HubSpot,Standard,4500,117,21,2026-05-21,2024-10-20,0,True,1,active,54000,False
u-00880,Employee 880,Operations,HubSpot,Premium,7200,102,11,2026-05-20,2025-12-03,0,True,2,active,86400,False
u-00881,Employee 881,Engineering,HubSpot,Standard,4500,43,18,2026-05-20,2025-09-01,0,True,2,active,54000,False
u-00881,Employee 881,Engineering,Notion,Premium,1440,1,1,2026-04-18,2024-06-03,0,True,34,low,17280,True
u-00881,Employee 881,Engineering,Figma,Standard,1300,70,13,2026-05-22,2024-11-30,0,True,0,active,15600,False
u-00881,Employee 881,Engineering,Jira,Premium,2400,25,18,2026-05-20,2025-10-26,0,True,2,active,28800,False
u-00882,Employee 882,Operations,Slack,Premium,1120,56,21,2026-05-21,2024-08-19,0,True,1,active,13440,False
u-00882,Employee 882,Operations,Zoom,Standard,1200,77,18,2026-05-19,2026-01-11,0,True,3,active,14400,False
u-00882,Employee 882,Operations,Salesforce,Enterprise,28800,118,27,2026-05-19,2024-06-30,0,True,3,active,345600,False
u-00882,Employee 882,Operations,Notion,Enterprise,2160,36,27,2026-05-21,2024-05-06,0,True,1,active,25920,False
u-00883,Employee 883,Sales,Notion,Standard,900,95,16,2026-05-19,2026-02-19,0,True,3,active,10800,False
u-00884,Employee 884,Engineering,Zoom,Standard,1200,73,11,2026-05-19,2025-10-22,0,True,3,active,14400,False
u-00884,Employee 884,Engineering,Notion,Standard,900,78,23,2026-05-21,2024-12-14,0,True,1,active,10800,False
u-00884,Employee 884,Engineering,Slack,Standard,700,60,18,2026-05-20,2026-02-09,0,True,2,active,8400,False
u-00884,Employee 884,Engineering,GitHub,Enterprise,4320,84,13,2026-05-20,2025-12-19,0,True,2,active,51840,False
u-00885,Employee 885,Marketing,Zoom,Standard,1200,100,18,2026-05-20,2026-02-14,0,True,2,active,14400,False
u-00885,Employee 885,Marketing,HubSpot,Standard,4500,19,15,2026-05-22,2025-01-18,0,True,0,active,54000,False
u-00886,Employee 886,Design,HubSpot,Standard,4500,23,29,2026-05-20,2025-04-19,0,True,2,active,54000,False
u-00886,Employee 886,Design,Slack,Premium,1120,1,0,2026-04-02,2024-02-06,0,True,50,low,13440,True
u-00887,Employee 887,Design,Zoom,Standard,1200,0,1,,2025-10-19,0,False,999,unused,14400,True
u-00887,Employee 887,Design,Slack,Standard,700,35,14,2026-05-19,2024-02-10,0,True,3,active,8400,False
u-00888,Employee 888,Design,Figma,Standard,1300,81,19,2026-05-19,2026-03-16,0,True,3,active,15600,False
u-00889,Employee 889,Sales,Jira,Premium,2400,46,15,2026-05-20,2025-04-15,0,True,2,active,28800,False
u-00890,Employee 890,Legal,Figma,Standard,1300,27,19,2026-05-21,2023-12-21,0,True,1,active,15600,False
u-00891,Employee 891,Design,Salesforce,Enterprise,28800,2,1,2026-05-03,2024-02-13,1,True,19,low,345600,True
u-00891,Employee 891,Design,Notion,Standard,900,2,0,2026-05-10,2024-09-26,1,True,12,low,10800,True
u-00892,Employee 892,Finance,Jira,Standard,1500,0,0,,2025-02-25,1,False,999,unused,18000,True
u-00893,Employee 893,HR,Slack,Premium,1120,96,17,2026-05-22,2024-03-21,0,True,0,active,13440,False
u-00894,Employee 894,Engineering,Zoom,Premium,1920,32,25,2026-05-22,2025-02-16,0,True,0,active,23040,False
u-00894,Employee 894,Engineering,HubSpot,Standard,4500,0,0,,2025-04-13,1,False,999,unused,54000,True
u-00895,Employee 895,Operations,Jira,Standard,1500,53,21,2026-05-20,2026-03-31,0,True,2,active,18000,False
u-00895,Employee 895,Operations,HubSpot,Enterprise,10800,4,3,2026-05-16,2024-07-26,1,True,6,active,129600,False
u-00896,Employee 896,Engineering,GitHub,Standard,1800,1,1,2026-05-05,2026-01-16,1,True,17,low,21600,True
u-00896,Employee 896,Engineering,Notion,Standard,900,31,20,2026-05-22,2024-06-07,0,True,0,active,10800,False
u-00896,Employee 896,Engineering,Jira,Premium,2400,117,18,2026-05-22,2025-02-16,0,True,0,active,28800,False
u-00897,Employee 897,Operations,Figma,Standard,1300,63,12,2026-05-21,2024-01-03,0,True,1,active,15600,False
u-00898,Employee 898,Design,Slack,Premium,1120,60,12,2026-05-22,2024-06-30,0,True,0,active,13440,False
u-00899,Employee 899,Operations,Notion,Standard,900,2,0,2026-04-24,2025-06-24,1,True,28,low,10800,True
u-00900,Employee 900,Legal,Zoom,Premium,1920,0,0,,2025-07-07,1,False,999,unused,23040,True
u-00900,Employee 900,Legal,Figma,Premium,2080,27,18,2026-05-22,2024-08-22,0,True,0,active,24960,False
u-00901,Employee 901,HR,Slack,Premium,1120,82,28,2026-05-21,2026-02-19,0,True,1,active,13440,False
u-00901,Employee 901,HR,Notion,Enterprise,2160,30,21,2026-05-21,2024-11-22,0,True,1,active,25920,False
u-00901,Employee 901,HR,HubSpot,Premium,7200,16,16,2026-05-19,2024-11-06,0,True,3,active,86400,False
u-00902,Employee 902,Operations,Slack,Standard,700,35,16,2026-05-19,2026-01-26,0,True,3,active,8400,False
u-00902,Employee 902,Operations,HubSpot,Standard,4500,101,15,2026-05-21,2024-07-17,0,True,1,active,54000,False
u-00902,Employee 902,Operations,Zoom,Standard,1200,74,15,2026-05-20,2024-03-20,0,True,2,active,14400,False
u-00902,Employee 902,Operations,Salesforce,Standard,12000,0,0,,2025-06-25,1,False,999,unused,144000,True
u-00903,Employee 903,Marketing,Notion,Standard,900,78,19,2026-05-22,2025-02-20,0,True,0,active,10800,False
u-00904,Employee 904,Marketing,Figma,Premium,2080,0,0,,2026-03-20,1,False,999,unused,24960,True
u-00904,Employee 904,Marketing,Jira,Standard,1500,49,12,2026-05-22,2025-07-19,0,True,0,active,18000,False
